dataset,p_q,algorithm,mean_purity,num_clusters,k,ci
synthetic_5cluster_50nodes,100_10,kmeans,0.6319999999999999,5,2,(0.556993957577963, 0.7070060424220368)
synthetic_5cluster_50nodes,100_10,kmeans,0.6836,5,3,(0.5842622477372936, 0.7829377522627063)
synthetic_5cluster_50nodes,100_10,kmeans,0.7604,5,4,(0.6478630430106518, 0.8729369569893481)
synthetic_5cluster_50nodes,100_10,kmeans,0.8,5,5,(0.7325555041109746, 0.8674444958890255)
synthetic_5cluster_50nodes,100_10,kmeans,0.8799999999999999,5,10,(0.7799636463249758, 0.980036353675024)
synthetic_5cluster_50nodes,100_10,kmeans,0.86,5,11,(0.7634341776158056, 0.9565658223841944)
synthetic_5cluster_50nodes,100_10,kmeans,0.76,5,12,(0.6695137134903604, 0.8504862865096396)
synthetic_5cluster_50nodes,100_10,kmeans,0.8399999999999999,5,13,(0.7271437725598211, 0.9528562274401786)
synthetic_5cluster_50nodes,100_10,kmeans,0.78,5,14,(0.6987860723933331, 0.8612139276066669)
synthetic_5cluster_50nodes,100_10,kmeans,0.82,5,15,(0.6947274088686974, 0.9452725911313025)
synthetic_5cluster_50nodes,100_10,kmeans,0.76,5,16,(0.6695137134903604, 0.8504862865096396)
synthetic_5cluster_50nodes,100_10,kmeans,0.82,5,17,(0.738786072393333, 0.9012139276066669)
synthetic_5cluster_50nodes,100_10,kmeans,0.78,5,18,(0.6987860723933331, 0.8612139276066669)
synthetic_5cluster_50nodes,100_10,kmeans,0.8,5,19,(0.6831827064293376, 0.9168172935706624)
synthetic_5cluster_50nodes,100_10,kmeans,0.8400000000000001,5,20,(0.7085264737760711, 0.971473526223929)
synthetic_5cluster_50nodes,100_10,kmeans,0.8,5,50,(0.7046190792063237, 0.8953809207936764)
synthetic_5cluster_50nodes,100_10,kmeans,0.7591999999999999,5,100,(0.6694121479887587, 0.848987852011241)
synthetic_5cluster_50nodes,100_15,kmeans,0.3512,5,0.1,(0.23916253186461223, 0.4632374681353878)
synthetic_5cluster_50nodes,100_15,kmeans,0.2756,5,0.5,(0.19177921641660722, 0.3594207835833928)
synthetic_5cluster_50nodes,100_15,kmeans,0.3336,5,1,(0.24128033424562242, 0.42591966575437756)
synthetic_5cluster_50nodes,100_15,kmeans,0.5708,5,2,(0.4813344249643147, 0.6602655750356853)
synthetic_5cluster_50nodes,100_15,kmeans,0.5472,5,3,(0.4166514260377252, 0.6777485739622748)
synthetic_5cluster_50nodes,100_15,kmeans,0.7828,5,4,(0.6598063118824757, 0.9057936881175244)
synthetic_5cluster_50nodes,100_15,kmeans,0.7628,5,5,(0.7051746080796009, 0.8204253919203992)
synthetic_5cluster_50nodes,100_15,kmeans,0.8200000000000001,5,10,(0.7144326657387539, 0.9255673342612463)
synthetic_5cluster_50nodes,100_15,kmeans,0.8,5,11,(0.7046190792063237, 0.8953809207936764)
synthetic_5cluster_50nodes,100_15,kmeans,0.8800000000000001,5,12,(0.7593516179871472, 1.0006483820128529)
synthetic_5cluster_50nodes,100_15,kmeans,0.8400000000000001,5,13,(0.7271437725598213, 0.9528562274401788)
synthetic_5cluster_50nodes,100_15,kmeans,0.8400000000000001,5,14,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_15,kmeans,0.8,5,15,(0.7325555041109746, 0.8674444958890255)
synthetic_5cluster_50nodes,100_15,kmeans,0.8,5,16,(0.7325555041109746, 0.8674444958890255)
synthetic_5cluster_50nodes,100_15,kmeans,0.9000000000000001,5,17,(0.8245947612419671, 0.9754052387580332)
synthetic_5cluster_50nodes,100_15,kmeans,0.8400000000000001,5,18,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_15,kmeans,0.82,5,19,(0.738786072393333, 0.9012139276066669)
synthetic_5cluster_50nodes,100_15,kmeans,0.8,5,20,(0.6831827064293376, 0.9168172935706624)
synthetic_5cluster_50nodes,100_15,kmeans,0.9176000000000002,5,50,(0.8451958913151522, 0.9900041086848482)
synthetic_5cluster_50nodes,100_15,kmeans,0.8952,5,100,(0.8221877897242702, 0.9682122102757298)
synthetic_5cluster_50nodes,100_20,kmeans,0.24559999999999998,5,0.1,(0.20093972351093423, 0.2902602764890657)
synthetic_5cluster_50nodes,100_20,kmeans,0.324,5,0.5,(0.24687699040080374, 0.4011230095991963)
synthetic_5cluster_50nodes,100_20,kmeans,0.2984,5,1,(0.2029123123310403, 0.3938876876689597)
synthetic_5cluster_50nodes,100_20,kmeans,0.4548,5,2,(0.3010085060708524, 0.6085914939291476)
synthetic_5cluster_50nodes,100_20,kmeans,0.5516,5,3,(0.4553696789719062, 0.6478303210280938)
synthetic_5cluster_50nodes,100_20,kmeans,0.642,5,4,(0.5303493087773357, 0.7536506912226644)
synthetic_5cluster_50nodes,100_20,kmeans,0.6268,5,5,(0.48855984087366133, 0.7650401591263387)
synthetic_5cluster_50nodes,100_20,kmeans,0.8600000000000001,5,10,(0.7634341776158057, 0.9565658223841945)
synthetic_5cluster_50nodes,100_20,kmeans,0.9200000000000002,5,11,(0.8461182564440327, 0.9938817435559676)
synthetic_5cluster_50nodes,100_20,kmeans,0.8800000000000001,5,12,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,100_20,kmeans,0.8200000000000001,5,13,(0.7747568567451802, 0.8652431432548199)
synthetic_5cluster_50nodes,100_20,kmeans,0.8,5,14,(0.6651110082219491, 0.934888991778051)
synthetic_5cluster_50nodes,100_20,kmeans,0.8800000000000001,5,15,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,100_20,kmeans,0.9,5,16,(0.824594761241967, 0.9754052387580331)
synthetic_5cluster_50nodes,100_20,kmeans,0.9000000000000001,5,17,(0.8245947612419671, 0.9754052387580332)
synthetic_5cluster_50nodes,100_20,kmeans,0.9,5,18,(0.7988332561664618, 1.0011667438335383)
synthetic_5cluster_50nodes,100_20,kmeans,0.76,5,19,(0.6695137134903604, 0.8504862865096396)
synthetic_5cluster_50nodes,100_20,kmeans,0.74,5,20,(0.6708899571190191, 0.8091100428809809)
synthetic_5cluster_50nodes,100_20,kmeans,0.8600000000000001,5,50,(0.7908899571190192, 0.929110042880981)
synthetic_5cluster_50nodes,100_20,kmeans,0.86,5,100,(0.7908899571190191, 0.9291100428809809)
synthetic_5cluster_50nodes,100_25,kmeans,0.33199999999999996,5,0.1,(0.2852147103847933, 0.37878528961520663)
synthetic_5cluster_50nodes,100_25,kmeans,0.35239999999999994,5,0.5,(0.27925520820279154, 0.42554479179720833)
synthetic_5cluster_50nodes,100_25,kmeans,0.3012,5,1,(0.230630364522948, 0.37176963547705205)
synthetic_5cluster_50nodes,100_25,kmeans,0.4152,5,2,(0.3143322523066014, 0.5160677476933986)
synthetic_5cluster_50nodes,100_25,kmeans,0.37960000000000005,5,3,(0.26914370472536, 0.4900562952746401)
synthetic_5cluster_50nodes,100_25,kmeans,0.4688,5,4,(0.33759107101816177, 0.6000089289818382)
synthetic_5cluster_50nodes,100_25,kmeans,0.6060000000000001,5,5,(0.4596889629690797, 0.7523110370309205)
synthetic_5cluster_50nodes,100_25,kmeans,0.7203999999999999,5,10,(0.600352965308173, 0.8404470346918269)
synthetic_5cluster_50nodes,100_25,kmeans,0.8600000000000001,5,11,(0.7908899571190192, 0.929110042880981)
synthetic_5cluster_50nodes,100_25,kmeans,0.74,5,12,(0.6434341776158055, 0.8365658223841945)
synthetic_5cluster_50nodes,100_25,kmeans,0.7,5,13,(0.6245947612419669, 0.775405238758033)
synthetic_5cluster_50nodes,100_25,kmeans,0.86,5,14,(0.7908899571190191, 0.9291100428809809)
synthetic_5cluster_50nodes,100_25,kmeans,0.8800000000000001,5,15,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,100_25,kmeans,0.9,5,16,(0.824594761241967, 0.9754052387580331)
synthetic_5cluster_50nodes,100_25,kmeans,0.8400000000000001,5,17,(0.7796758089935737, 0.9003241910064265)
synthetic_5cluster_50nodes,100_25,kmeans,0.86,5,18,(0.7634341776158056, 0.9565658223841944)
synthetic_5cluster_50nodes,100_25,kmeans,0.9,5,19,(0.7784127059121492, 1.0215872940878508)
synthetic_5cluster_50nodes,100_25,kmeans,0.8800000000000001,5,20,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,100_25,kmeans,0.8800000000000001,5,50,(0.7799636463249761, 0.9800363536750242)
synthetic_5cluster_50nodes,100_25,kmeans,0.7972,5,100,(0.7032214735104464, 0.8911785264895536)
synthetic_5cluster_50nodes,100_30,kmeans,0.2508,5,0.1,(0.19644040574184418, 0.30515959425815586)
synthetic_5cluster_50nodes,100_30,kmeans,0.24879999999999997,5,0.5,(0.21164304044989707, 0.28595695955010286)
synthetic_5cluster_50nodes,100_30,kmeans,0.23000000000000004,5,1,(0.20666576388481392, 0.25333423611518613)
synthetic_5cluster_50nodes,100_30,kmeans,0.3592,5,2,(0.28473199128107707, 0.43366800871892297)
synthetic_5cluster_50nodes,100_30,kmeans,0.35639999999999994,5,3,(0.2669506964250175, 0.44584930357498237)
synthetic_5cluster_50nodes,100_30,kmeans,0.40360000000000007,5,4,(0.2808032227211272, 0.526396777278873)
synthetic_5cluster_50nodes,100_30,kmeans,0.4927999999999999,5,5,(0.3568910569106612, 0.6287089430893387)
synthetic_5cluster_50nodes,100_30,kmeans,0.8032,5,10,(0.7092142134726986, 0.8971857865273014)
synthetic_5cluster_50nodes,100_30,kmeans,0.9004000000000001,5,11,(0.8252915370367404, 0.9755084629632598)
synthetic_5cluster_50nodes,100_30,kmeans,0.7807999999999999,5,12,(0.7353202005402665, 0.8262797994597334)
synthetic_5cluster_50nodes,100_30,kmeans,0.8200000000000001,5,13,(0.7144326657387539, 0.9255673342612463)
synthetic_5cluster_50nodes,100_30,kmeans,0.8204,5,14,(0.7392370571377916, 0.9015629428622084)
synthetic_5cluster_50nodes,100_30,kmeans,0.8400000000000001,5,15,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_30,kmeans,0.8400000000000001,5,16,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_30,kmeans,0.82,5,17,(0.7144326657387536, 0.9255673342612463)
synthetic_5cluster_50nodes,100_30,kmeans,0.8400000000000001,5,18,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_30,kmeans,0.9200000000000002,5,19,(0.8461182564440327, 0.9938817435559676)
synthetic_5cluster_50nodes,100_30,kmeans,0.8800000000000001,5,20,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,100_30,kmeans,0.8200000000000001,5,50,(0.7387860723933333, 0.9012139276066669)
synthetic_5cluster_50nodes,100_30,kmeans,0.858,5,100,(0.7898677051153263, 0.9261322948846736)
synthetic_5cluster_50nodes,100_5,kmeans,0.5144,5,0.1,(0.3852076078587001, 0.6435923921412998)
synthetic_5cluster_50nodes,100_5,kmeans,0.4932,5,0.5,(0.38745141787029813, 0.5989485821297019)
synthetic_5cluster_50nodes,100_5,kmeans,0.6439999999999999,5,1,(0.5343492704082834, 0.7536507295917164)
synthetic_5cluster_50nodes,100_5,kmeans,0.7224,5,2,(0.6230736961092684, 0.8217263038907316)
synthetic_5cluster_50nodes,100_5,kmeans,0.78,5,3,(0.6987860723933331, 0.8612139276066669)
synthetic_5cluster_50nodes,100_5,kmeans,0.78,5,4,(0.6744326657387537, 0.8855673342612463)
synthetic_5cluster_50nodes,100_5,kmeans,0.9,5,5,(0.7988332561664618, 1.0011667438335383)
synthetic_5cluster_50nodes,100_5,kmeans,0.8400000000000001,5,10,(0.7271437725598213, 0.9528562274401788)
synthetic_5cluster_50nodes,100_5,kmeans,0.74,5,11,(0.6042705702355405, 0.8757294297644594)
synthetic_5cluster_50nodes,100_5,kmeans,0.82,5,12,(0.7144326657387536, 0.9255673342612463)
synthetic_5cluster_50nodes,100_5,kmeans,0.78,5,13,(0.6547274088686976, 0.9052725911313024)
synthetic_5cluster_50nodes,100_5,kmeans,0.76,5,14,(0.6695137134903604, 0.8504862865096396)
synthetic_5cluster_50nodes,100_5,kmeans,0.8200000000000001,5,15,(0.7387860723933332, 0.901213927606667)
synthetic_5cluster_50nodes,100_5,kmeans,0.8200000000000001,5,16,(0.7387860723933333, 0.9012139276066669)
synthetic_5cluster_50nodes,100_5,kmeans,0.8,5,17,(0.7325555041109746, 0.8674444958890255)
synthetic_5cluster_50nodes,100_5,kmeans,0.8400000000000001,5,18,(0.7796758089935737, 0.9003241910064265)
synthetic_5cluster_50nodes,100_5,kmeans,0.8400000000000001,5,19,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,100_5,kmeans,0.8,5,20,(0.7325555041109746, 0.8674444958890255)
synthetic_5cluster_50nodes,100_5,kmeans,0.9000000000000001,5,50,(0.8245947612419671, 0.9754052387580332)
synthetic_5cluster_50nodes,100_5,kmeans,0.8976000000000001,5,100,(0.8233963408183982, 0.9718036591816019)
synthetic_5cluster_50nodes,10_1,kmeans,0.25800000000000006,5,0.1,(0.21478812674090586, 0.30121187325909426)
synthetic_5cluster_50nodes,10_1,kmeans,0.2556,5,0.5,(0.21280701212632752, 0.29839298787367247)
synthetic_5cluster_50nodes,10_1,kmeans,0.2720000000000001,5,1,(0.23313885837316897, 0.31086114162683115)
synthetic_5cluster_50nodes,10_1,kmeans,0.3624,5,2,(0.3098071297945936, 0.4149928702054064)
synthetic_5cluster_50nodes,10_1,kmeans,0.4896000000000001,5,3,(0.4208965990398287, 0.5583034009601715)
synthetic_5cluster_50nodes,10_1,kmeans,0.42000000000000004,5,4,(0.35221912049860954, 0.48778087950139054)
synthetic_5cluster_50nodes,10_1,kmeans,0.41200000000000003,5,5,(0.37649061702689124, 0.4475093829731088)
synthetic_5cluster_50nodes,10_1,kmeans,0.25600000000000006,5,10,(0.256, 0.2560000000000001)
synthetic_5cluster_50nodes,10_1,kmeans,0.3016,5,11,(0.2752983760061812, 0.3279016239938188)
synthetic_5cluster_50nodes,10_1,kmeans,0.30599999999999994,5,12,(0.2731177820377825, 0.3388822179622174)
synthetic_5cluster_50nodes,10_1,kmeans,0.32,5,13,(0.29106953431530425, 0.34893046568469577)
synthetic_5cluster_50nodes,10_1,kmeans,0.284,5,14,(0.2636322088987023, 0.30436779110129764)
synthetic_5cluster_50nodes,10_1,kmeans,0.2716,5,15,(0.2571693993895722, 0.28603060061042784)
synthetic_5cluster_50nodes,10_1,kmeans,0.2760000000000001,5,16,(0.26091895224839345, 0.2910810477516067)
synthetic_5cluster_50nodes,10_1,kmeans,0.3016,5,17,(0.2753329879753723, 0.32786701202462765)
synthetic_5cluster_50nodes,10_1,kmeans,0.29839999999999994,5,18,(0.27965091536132997, 0.3171490846386699)
synthetic_5cluster_50nodes,10_1,kmeans,0.3163999999999999,5,19,(0.29290258542046643, 0.3398974145795334)
synthetic_5cluster_50nodes,10_1,kmeans,0.31599999999999995,5,20,(0.292288679092476, 0.3397113209075239)
synthetic_5cluster_50nodes,10_1,kmeans,0.33519999999999994,5,50,(0.30860257231985166, 0.3617974276801482)
synthetic_5cluster_50nodes,10_1,kmeans,0.35679999999999995,5,100,(0.3405124684282648, 0.3730875315717351)
synthetic_5cluster_50nodes,10_point1,kmeans,0.2664000000000001,5,0.1,(0.23499084409954346, 0.2978091559004567)
synthetic_5cluster_50nodes,10_point1,kmeans,0.476,5,0.5,(0.40354816034298097, 0.5484518396570189)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7412,5,1,(0.6505926434022679, 0.8318073565977321)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7948,5,2,(0.7280190498388868, 0.8615809501611131)
synthetic_5cluster_50nodes,10_point1,kmeans,0.874,5,3,(0.7552191557034951, 0.9927808442965049)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8328,5,4,(0.7742699893168142, 0.8913300106831857)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7856,5,5,(0.6939429549008338, 0.8772570450991661)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8328000000000001,5,10,(0.7719532518523965, 0.8936467481476037)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7948000000000001,5,11,(0.7542199297128149, 0.8353800702871852)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8156000000000001,5,12,(0.7626236471558143, 0.8685763528441859)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7944,5,13,(0.6994090304932636, 0.8893909695067364)
synthetic_5cluster_50nodes,10_point1,kmeans,0.7587999999999999,5,14,(0.6855359037075065, 0.8320640962924933)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8144,5,15,(0.7335543303215106, 0.8952456696784894)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8676,5,16,(0.8008681103970221, 0.934331889602978)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8667999999999999,5,17,(0.7994898524676821, 0.9341101475323177)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8304,5,18,(0.7683041635968532, 0.8924958364031469)
synthetic_5cluster_50nodes,10_point1,kmeans,0.868,5,19,(0.8016296812655547, 0.9343703187344453)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8684,5,20,(0.8023395020191353, 0.9344604979808646)
synthetic_5cluster_50nodes,10_point1,kmeans,0.8488,5,50,(0.7827209131124399, 0.9148790868875601)
synthetic_5cluster_50nodes,10_point1,kmeans,0.85,5,100,(0.7846901823909902, 0.9153098176090098)
synthetic_5cluster_50nodes,20_1,kmeans,0.29840000000000005,5,0.1,(0.23541680666055384, 0.36138319333944624)
synthetic_5cluster_50nodes,20_1,kmeans,0.29040000000000005,5,0.5,(0.23792835557779146, 0.34287164442220863)
synthetic_5cluster_50nodes,20_1,kmeans,0.48279999999999995,5,1,(0.36908409972070344, 0.5965159002792965)
synthetic_5cluster_50nodes,20_1,kmeans,0.722,5,2,(0.6020909696256639, 0.8419090303743361)
synthetic_5cluster_50nodes,20_1,kmeans,0.8400000000000001,5,3,(0.7796758089935737, 0.9003241910064265)
synthetic_5cluster_50nodes,20_1,kmeans,0.8400000000000001,5,4,(0.7271437725598213, 0.9528562274401788)
synthetic_5cluster_50nodes,20_1,kmeans,0.8400000000000001,5,5,(0.7796758089935737, 0.9003241910064265)
synthetic_5cluster_50nodes,20_1,kmeans,0.86,5,10,(0.7908899571190191, 0.9291100428809809)
synthetic_5cluster_50nodes,20_1,kmeans,0.8400000000000001,5,11,(0.7796758089935737, 0.9003241910064265)
synthetic_5cluster_50nodes,20_1,kmeans,0.8399999999999999,5,12,(0.7495137134903602, 0.9304862865096395)
synthetic_5cluster_50nodes,20_1,kmeans,0.8800000000000001,5,13,(0.8061182564440327, 0.9538817435559676)
synthetic_5cluster_50nodes,20_1,kmeans,0.8400000000000001,5,14,(0.7495137134903604, 0.9304862865096397)
synthetic_5cluster_50nodes,20_1,kmeans,0.8600000000000001,5,15,(0.7634341776158057, 0.9565658223841945)
synthetic_5cluster_50nodes,20_1,kmeans,0.86,5,16,(0.7908899571190191, 0.9291100428809809)
synthetic_5cluster_50nodes,20_1,kmeans,0.8396000000000001,5,17,(0.7490087097828267, 0.9301912902171735)
synthetic_5cluster_50nodes,20_1,kmeans,0.9184000000000001,5,18,(0.8448737440408302, 0.9919262559591701)
synthetic_5cluster_50nodes,20_1,kmeans,0.8984,5,19,(0.8235858420053142, 0.9732141579946858)
synthetic_5cluster_50nodes,20_1,kmeans,0.8968,5,20,(0.8219907062267682, 0.9716092937732319)
synthetic_5cluster_50nodes,20_1,kmeans,0.8300000000000001,5,50,(0.7446967092478144, 0.9153032907521857)
synthetic_5cluster_50nodes,20_1,kmeans,0.786,5,100,(0.7686600738842287, 0.8033399261157713)
synthetic_5cluster_50nodes,20_5,kmeans,0.23479999999999998,5,0.1,(0.2197159363404037, 0.24988406365959626)
synthetic_5cluster_50nodes,20_5,kmeans,0.24879999999999997,5,0.5,(0.22430362429677372, 0.2732963757032262)
synthetic_5cluster_50nodes,20_5,kmeans,0.24279999999999996,5,1,(0.21626249772147516, 0.26933750227852477)
synthetic_5cluster_50nodes,20_5,kmeans,0.24399999999999994,5,2,(0.22431359976552967, 0.2636864002344702)
synthetic_5cluster_50nodes,20_5,kmeans,0.31439999999999996,5,3,(0.24560396936184387, 0.38319603063815605)
synthetic_5cluster_50nodes,20_5,kmeans,0.27280000000000004,5,4,(0.23189059046301627, 0.31370940953698384)
synthetic_5cluster_50nodes,20_5,kmeans,0.32039999999999996,5,5,(0.24325988792818198, 0.39754011207181794)
synthetic_5cluster_50nodes,20_5,kmeans,0.5287999999999999,5,10,(0.4746794165241661, 0.5829205834758338)
synthetic_5cluster_50nodes,20_5,kmeans,0.48119999999999996,5,11,(0.4308545924484232, 0.5315454075515766)
synthetic_5cluster_50nodes,20_5,kmeans,0.42919999999999997,5,12,(0.39033768787448253, 0.4680623121255174)
synthetic_5cluster_50nodes,20_5,kmeans,0.47640000000000005,5,13,(0.4227411319437014, 0.5300588680562988)
synthetic_5cluster_50nodes,20_5,kmeans,0.4696000000000001,5,14,(0.4184630156971625, 0.5207369843028377)
synthetic_5cluster_50nodes,20_5,kmeans,0.46440000000000003,5,15,(0.41488544982871056, 0.5139145501712895)
synthetic_5cluster_50nodes,20_5,kmeans,0.5064,5,16,(0.4643198229232083, 0.5484801770767916)
synthetic_5cluster_50nodes,20_5,kmeans,0.4788,5,17,(0.4347168823903057, 0.5228831176096943)
synthetic_5cluster_50nodes,20_5,kmeans,0.46720000000000006,5,18,(0.4216602297883659, 0.5127397702116342)
synthetic_5cluster_50nodes,20_5,kmeans,0.46240000000000003,5,19,(0.41547491339109915, 0.509325086608901)
synthetic_5cluster_50nodes,20_5,kmeans,0.46159999999999995,5,20,(0.4203274951761658, 0.5028725048238342)
synthetic_5cluster_50nodes,20_5,kmeans,0.4812,5,50,(0.46074084807311916, 0.5016591519268809)
synthetic_5cluster_50nodes,20_5,kmeans,0.396,5,100,(nan, nan)
synthetic_5cluster_50nodes,20_point1,kmeans,0.4272,5,0.1,(0.3141279398812194, 0.5402720601187807)
synthetic_5cluster_50nodes,20_point1,kmeans,0.61,5,0.5,(0.5439835855211228, 0.6760164144788772)
synthetic_5cluster_50nodes,20_point1,kmeans,0.742,5,1,(0.6456487450185432, 0.8383512549814568)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8600000000000001,5,2,(0.7908899571190192, 0.929110042880981)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8200000000000001,5,3,(0.7144326657387539, 0.9255673342612463)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8200000000000001,5,4,(0.7387860723933333, 0.9012139276066669)
synthetic_5cluster_50nodes,20_point1,kmeans,0.86,5,5,(0.7634341776158056, 0.9565658223841944)
synthetic_5cluster_50nodes,20_point1,kmeans,0.76,5,10,(0.6471437725598213, 0.8728562274401788)
synthetic_5cluster_50nodes,20_point1,kmeans,0.818,5,11,(0.7376164592933226, 0.8983835407066773)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8368,5,12,(0.7480106595599217, 0.9255893404400782)
synthetic_5cluster_50nodes,20_point1,kmeans,0.874,5,13,(0.8013318810353268, 0.9466681189646732)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8548,5,14,(0.7870721579766388, 0.9225278420233612)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8539999999999999,5,15,(0.7201112088882016, 0.9878887911117982)
synthetic_5cluster_50nodes,20_point1,kmeans,0.834,5,16,(0.7465273228986808, 0.9214726771013191)
synthetic_5cluster_50nodes,20_point1,kmeans,0.868,5,17,(0.7990349111296315, 0.9369650888703684)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8496,5,18,(0.7852026899610491, 0.9139973100389509)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8664,5,19,(0.7963459764427914, 0.9364540235572085)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8664,5,20,(0.7715432067183079, 0.961256793281692)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8632,5,50,(0.7937511610573906, 0.9326488389426093)
synthetic_5cluster_50nodes,20_point1,kmeans,0.8448,5,100,(0.780027997198431, 0.909572002801569)
synthetic_5cluster_50nodes,30_1,kmeans,0.2996,5,0.1,(0.24415668615437663, 0.3550433138456233)
synthetic_5cluster_50nodes,30_1,kmeans,0.43920000000000003,5,0.5,(0.31214774429987474, 0.5662522557001253)
synthetic_5cluster_50nodes,30_1,kmeans,0.6828,5,1,(0.6099343450092811, 0.7556656549907188)
synthetic_5cluster_50nodes,30_1,kmeans,0.7607999999999999,5,2,(0.7009177947677329, 0.820682205232267)
synthetic_5cluster_50nodes,30_1,kmeans,0.9199999999999999,5,3,(0.8461182564440325, 0.9938817435559674)
synthetic_5cluster_50nodes,30_1,kmeans,0.76,5,4,(0.628526473776071, 0.8914735262239291)
synthetic_5cluster_50nodes,30_1,kmeans,0.8800000000000001,5,5,(0.7799636463249761, 0.9800363536750242)
synthetic_5cluster_50nodes,30_1,kmeans,0.82,5,10,(0.738786072393333, 0.9012139276066669)
synthetic_5cluster_50nodes,30_1,kmeans,0.8600000000000001,5,11,(0.7908899571190192, 0.929110042880981)
