dataset,algorithm,mean_purity,num_neighbors,num_clusters,k,ci
wine,harmonic-spectral-clustering,0.700561797752809,75,3,10,(0.693985370227568, 0.70713822527805)
wine,harmonic-spectral-clustering,0.698876404494382,75,3,11,(0.695487404999639, 0.7022654039891251)
wine,harmonic-spectral-clustering,0.698876404494382,75,3,12,(0.6914902513357344, 0.7062625576530297)
wine,harmonic-spectral-clustering,0.7,75,3,13,(0.6945749537986408, 0.7054250462013592)
wine,harmonic-spectral-clustering,0.6966292134831461,75,3,14,(0.6900664441814235, 0.7031919827848687)
wine,harmonic-spectral-clustering,0.702247191011236,75,3,15,(0.6980109416428072, 0.7064834403796648)
wine,harmonic-spectral-clustering,0.701685393258427,75,3,16,(0.6976889235971827, 0.7056818629196714)
wine,harmonic-spectral-clustering,0.7,75,3,17,(0.6961174133212932, 0.7038825866787067)
wine,harmonic-spectral-clustering,0.7,75,3,18,(0.6933827669486338, 0.7066172330513661)
wine,harmonic-spectral-clustering,0.7033707865168539,75,3,19,(0.6992201267665187, 0.7075214462671892)
wine,harmonic-spectral-clustering,0.6966292134831461,75,3,20,(0.6912707347868722, 0.70198769217942)
wine,harmonic-spectral-clustering,0.6966292134831461,75,3,50,(0.6928401968601672, 0.700418230106125)
wine,harmonic-spectral-clustering,0.7044943820224719,75,3,100,(0.7006117953437652, 0.7083769687011787)
wine,harmonic-spectral-clustering,0.6443820224719101,100,3,0.1,(0.5869171787759109, 0.7018468661679094)
wine,harmonic-spectral-clustering,0.6696629213483147,100,3,0.5,(0.6484140026186079, 0.6909118400780215)
wine,harmonic-spectral-clustering,0.69438202247191,100,3,1,(0.6733538336138154, 0.7154102113300047)
wine,harmonic-spectral-clustering,0.7151685393258427,100,3,2,(0.7132272459864892, 0.7171098326651961)
wine,harmonic-spectral-clustering,0.7112359550561798,100,3,3,(0.7031537063771357, 0.7193182037352238)
wine,harmonic-spectral-clustering,0.7134831460674158,100,3,4,(0.7134831460674157, 0.7134831460674159)
wine,harmonic-spectral-clustering,0.7157303370786516,100,3,5,(0.713655007203484, 0.7178056669538193)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,10,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7157303370786516,100,3,11,(0.713655007203484, 0.7178056669538193)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,12,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,13,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,14,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7162921348314606,100,3,15,(0.7141740101472461, 0.718410259515675)
wine,harmonic-spectral-clustering,0.7151685393258427,100,3,16,(0.7132272459864892, 0.7171098326651961)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,17,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7140449438202248,100,3,18,(0.7127740690096961, 0.7153158186307534)
wine,harmonic-spectral-clustering,0.7146067415730337,100,3,19,(0.7129122418256622, 0.7163012413204053)
wine,harmonic-spectral-clustering,0.7151685393258427,100,3,20,(0.7132272459864892, 0.7171098326651961)
wine,harmonic-spectral-clustering,0.7140449438202248,100,3,50,(0.7127740690096961, 0.7153158186307534)
wine,harmonic-spectral-clustering,0.398876404494382,100,3,100,(nan, nan)
wine,harmonic-spectral-clustering,0.6252808988764045,125,3,0.1,(0.5751193414898826, 0.6754424562629263)
wine,harmonic-spectral-clustering,0.6752808988764045,125,3,0.5,(0.629781135218115, 0.7207806625346941)
wine,harmonic-spectral-clustering,0.6005617977528089,125,3,1,(0.560621806060691, 0.6405017894449269)
wine,harmonic-spectral-clustering,0.7078651685393258,125,3,2,(0.6570301761181799, 0.7587001609604717)
wine,harmonic-spectral-clustering,0.7162921348314608,125,3,3,(0.6871727347411599, 0.7454115349217617)
wine,harmonic-spectral-clustering,0.7247191011235955,125,3,4,(0.6993016049130225, 0.7501365973341685)
wine,harmonic-spectral-clustering,0.7168539325842698,125,3,5,(0.6772863656639694, 0.7564214995045702)
wine,harmonic-spectral-clustering,0.7168539325842698,125,3,10,(0.6772863656639694, 0.7564214995045702)
wine,harmonic-spectral-clustering,0.700561797752809,125,3,11,(0.650903630498579, 0.750219965007039)
wine,harmonic-spectral-clustering,0.7168539325842698,125,3,12,(0.6772863656639694, 0.7564214995045702)
wine,harmonic-spectral-clustering,0.7247191011235955,125,3,13,(0.6993016049130225, 0.7501365973341685)
wine,harmonic-spectral-clustering,0.7331460674157304,125,3,14,(0.7140829452578007, 0.7522091895736601)
wine,harmonic-spectral-clustering,0.6921348314606741,125,3,15,(0.6427757087914543, 0.7414939541298939)
wine,harmonic-spectral-clustering,0.6758426966292135,125,3,16,(0.6221892980843505, 0.7294960951740764)
wine,harmonic-spectral-clustering,0.6679775280898876,125,3,17,(0.6100027877836182, 0.7259522683961571)
wine,harmonic-spectral-clustering,0.7331460674157304,125,3,18,(0.7140829452578007, 0.7522091895736601)
wine,harmonic-spectral-clustering,0.7078651685393259,125,3,19,(0.6767352204118116, 0.7389951166668403)
wine,harmonic-spectral-clustering,0.7247191011235955,125,3,20,(0.6993016049130225, 0.7501365973341685)
wine,harmonic-spectral-clustering,0.7089887640449438,125,3,50,(0.6598482713711694, 0.7581292567187182)
wine,harmonic-spectral-clustering,0.398876404494382,125,3,100,(nan, nan)
