dataset,p_q,algorithm,mean_purity,num_clusters,k,ci
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8500000000000002,10,3,(0.8122973806209837, 0.8877026193790167)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.79,10,4,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.85,10,5,(0.7892063529560746, 0.9107936470439254)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8200000000000001,10,10,(0.7635718862799107, 0.8764281137200894)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8400000000000001,10,11,(0.7796758089935736, 0.9003241910064266)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8300000000000001,10,12,(0.7285526266569593, 0.9314473733430408)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8300000000000001,10,13,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8400000000000001,10,14,(0.789981823162488, 0.8900181768375122)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8200000000000001,10,15,(0.7461182564440326, 0.8938817435559675)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8099999999999999,10,16,(0.7388628400298493, 0.8811371599701506)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8,10,17,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8,10,18,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8300000000000001,10,19,(0.7470542373661637, 0.9129457626338364)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8,10,20,(0.724594761241967, 0.8754052387580331)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8498000000000001,10,50,(0.7993271329464333, 0.9002728670535669)
synthetic_10cluster_50nodes,100_3,harmonic_sc,0.8272000000000002,10,100,(0.7953993659038201, 0.8590006340961802)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8384,10,0.1,(0.7490142852018006, 0.9277857147981995)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.75,10,0.5,(0.6420361284228852, 0.8579638715771148)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8,10,1,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.78,10,2,(0.7235718862799106, 0.8364281137200894)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8486,10,3,(0.7799653248973909, 0.9172346751026091)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8196,10,4,(0.7634879628367837, 0.8757120371632163)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.78,10,5,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8283999999999999,10,10,(0.7537562783597322, 0.9030437216402676)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8288,10,11,(0.7465641653204301, 0.9110358346795698)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.7786,10,12,(0.6740435190262005, 0.8831564809737994)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.7686,10,13,(0.6738793738484606, 0.8633206261515393)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.7872,10,14,(0.7180991724057967, 0.8563008275942033)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8186000000000002,10,15,(0.7380241479814389, 0.8991758520185615)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.799,10,16,(0.7522572662400213, 0.8457427337599788)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.7986,10,17,(0.7407703266937035, 0.8564296733062965)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8286,10,18,(0.7702651894745098, 0.8869348105254902)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8371999999999999,10,19,(0.7696032514018532, 0.9047967485981467)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.7872,10,20,(0.7035845998948789, 0.8708154001051212)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.8236000000000001,10,50,(0.7733151640839917, 0.8738848359160085)
synthetic_10cluster_50nodes,100_5,harmonic_sc,0.6824000000000001,10,100,(0.6612348898577548, 0.7035651101422454)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8700000000000001,10,0.1,(0.8021352851177703, 0.9378647148822299)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8300000000000001,10,0.5,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8300000000000001,10,1,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8300000000000001,10,2,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.86,10,3,(0.7908899571190191, 0.9291100428809809)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8500000000000002,10,4,(0.7994166280832311, 0.9005833719167693)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8400000000000001,10,5,(0.789981823162488, 0.8900181768375122)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8699999999999999,10,10,(0.8021352851177701, 0.9378647148822297)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8200000000000001,10,11,(0.7542632368880355, 0.8857367631119646)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.78,10,12,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8198000000000001,10,13,(0.7542002158651663, 0.8853997841348339)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8700000000000001,10,14,(0.8354449785595097, 0.9045550214404905)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8196000000000001,10,15,(0.7630881124110968, 0.8761118875889035)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8500000000000002,10,16,(0.7994166280832311, 0.9005833719167693)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8388,10,17,(0.7624320996479395, 0.9151679003520605)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8492000000000001,10,18,(0.747302548560232, 0.9510974514397681)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8188000000000001,10,19,(0.7194224176836065, 0.9181775823163937)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8684,10,20,(0.8009359480423855, 0.9358640519576144)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8278000000000001,10,50,(0.7610522639829935, 0.8945477360170067)
synthetic_10cluster_50nodes,100_point1,harmonic_sc,0.8576,10,100,(0.8079661662297579, 0.9072338337702421)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8299999999999998,10,0.1,(0.7621352851177701, 0.8978647148822296)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.82,10,0.5,(0.7542632368880354, 0.8857367631119645)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.77,10,1,(0.6942186729300843, 0.8457813270699157)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.79,10,2,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.79,10,3,(0.7273637044343488, 0.8526362955656512)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8,10,4,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.79,10,5,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.9100000000000001,10,10,(0.8473637044343489, 0.9726362955656513)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.73,10,11,(0.6711066258428409, 0.7888933741571591)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8300000000000001,10,12,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.85,10,13,(0.7994166280832309, 0.9005833719167691)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.82,10,14,(0.7542632368880354, 0.8857367631119645)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8300000000000001,10,15,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8200000000000001,10,16,(0.7747568567451802, 0.8652431432548199)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8400000000000001,10,17,(0.7796758089935737, 0.9003241910064265)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8600000000000001,10,18,(0.809981823162488, 0.9100181768375122)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8300000000000001,10,19,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.8099999999999999,10,20,(0.7693930361966665, 0.8506069638033333)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.7342,10,50,(0.6813885479656825, 0.7870114520343174)
synthetic_10cluster_50nodes,100_point5,harmonic_sc,0.7434000000000001,10,100,(0.7229870344595275, 0.7638129655404726)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.23899999999999996,10,0.1,(0.23218009741542914, 0.2458199025845708)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.23819999999999997,10,0.5,(0.23350545611111828, 0.24289454388888165)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.2394,10,1,(0.23439590927923815, 0.24440409072076186)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.2384,10,2,(0.23123689919865878, 0.24556310080134122)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.23779999999999996,10,3,(0.23067989252281237, 0.24492010747718754)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.246,10,4,(0.24218476316825294, 0.24981523683174706)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.22519999999999998,10,5,(0.21268727367495607, 0.2377127263250439)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.2452,10,10,(0.23345613334629622, 0.2569438666537038)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.2586,10,11,(0.24662883946267283, 0.27057116053732716)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.25999999999999995,10,12,(0.24950809871269555, 0.2704919012873044)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.25839999999999996,10,13,(0.25042556176526315, 0.2663744382347368)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.26220000000000004,10,14,(0.24941308562925849, 0.27498691437074163)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.26480000000000004,10,15,(0.25853818625143266, 0.2710618137485674)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.25739999999999996,10,16,(0.24554338038920767, 0.2692566196107923)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.262,10,17,(0.2533628902738308, 0.2706371097261692)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.26420000000000005,10,18,(0.2511490107975195, 0.2772509892024806)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.24940000000000007,10,19,(0.23793344391093937, 0.26086655608906073)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.242,10,20,(0.23623753974523112, 0.24776246025476886)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.2398,10,50,(0.23206737751224385, 0.24753262248775618)
synthetic_10cluster_50nodes,10_1,harmonic_sc,0.24359999999999998,10,100,(0.23860728481275248, 0.2485927151872475)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.8092,10,0.1,(0.7776795278458777, 0.8407204721541224)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.821,10,0.5,(0.7756150657304781, 0.8663849342695218)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.8084000000000001,10,1,(0.7626529398470738, 0.8541470601529264)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.7914,10,2,(0.7337318008031505, 0.8490681991968495)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.7766,10,3,(0.7246850401228888, 0.8285149598771111)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.805,10,4,(0.7760675689971617, 0.8339324310028384)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.7831999999999999,10,5,(0.7374957159665164, 0.8289042840334834)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.749,10,10,(0.7251047472867704, 0.7728952527132296)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.72,10,11,(0.6868216949464654, 0.7531783050535346)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.7165999999999999,10,12,(0.6829381690009564, 0.7502618309990434)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6859999999999999,10,13,(0.6538663956917447, 0.7181336043082552)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.69,10,14,(0.6682393493048128, 0.7117606506951871)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6858000000000001,10,15,(0.6691090201673027, 0.7024909798326975)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6748,10,16,(0.6570043636531042, 0.6925956363468957)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6690000000000002,10,17,(0.6529084443118641, 0.6850915556881362)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6754,10,18,(0.6618262192134254, 0.6889737807865746)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6696,10,19,(0.6532483605007907, 0.6859516394992092)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6794,10,20,(0.6623237515405437, 0.6964762484594563)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6626,10,50,(0.6391292185278078, 0.6860707814721921)
synthetic_10cluster_50nodes,10_point1,harmonic_sc,0.6763999999999999,10,100,(0.6666310192271809, 0.6861689807728188)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.8029999999999999,10,0.1,(0.7713567416238044, 0.8346432583761955)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7946000000000001,10,0.5,(0.7527134927963411, 0.836486507203659)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7889999999999999,10,1,(0.7608970026604551, 0.8171029973395447)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7712000000000001,10,2,(0.7321042925138318, 0.8102957074861684)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7888,10,3,(0.7555518472475291, 0.8220481527524708)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7686,10,4,(0.7411952007114212, 0.7960047992885787)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7882,10,5,(0.7546776429743496, 0.8217223570256504)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7762,10,10,(0.7467054647244658, 0.8056945352755343)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.8026,10,11,(0.7626876146439612, 0.8425123853560388)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7478,10,12,(0.7041823873078861, 0.791417612692114)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.8046000000000001,10,13,(0.7819879817200767, 0.8272120182799235)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7830000000000001,10,14,(0.7457937989734416, 0.8202062010265587)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7836000000000001,10,15,(0.7329411465653496, 0.8342588534346506)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7788,10,16,(0.7359730106408033, 0.8216269893591968)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7736000000000001,10,17,(0.7297569274380687, 0.8174430725619314)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7718,10,18,(0.7488842499322017, 0.7947157500677984)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.7776,10,19,(0.7512983760061812, 0.8039016239938187)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.744,10,20,(0.7021354895178296, 0.7858645104821704)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.6990000000000001,10,50,(0.6905425032424174, 0.7074574967575827)
synthetic_10cluster_50nodes,20_1,harmonic_sc,0.5660000000000001,10,100,(0.5473214054604452, 0.584678594539555)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.28500000000000003,10,0.1,(0.2733134042693184, 0.2966865957306817)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2894,10,0.5,(0.2695748742747303, 0.30922512572526967)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.279,10,1,(0.2701226542567228, 0.2878773457432772)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2792,10,2,(0.26161004101909846, 0.29678995898090155)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.27599999999999997,10,3,(0.2621615464345537, 0.28983845356544624)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.27680000000000005,10,4,(0.2633414850661613, 0.2902585149338388)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.28080000000000005,10,5,(0.2681068096953063, 0.2934931903046938)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2082,10,10,(0.205076365857662, 0.21132363414233798)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2032,10,11,(0.19961844959932937, 0.20678155040067062)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20340000000000003,10,12,(0.19652033081698939, 0.21027966918301066)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2,10,13,(0.19342632368880355, 0.20657367631119647)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20500000000000002,10,14,(0.2021187698726156, 0.20788123012738444)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20460000000000003,10,15,(0.20060708078091166, 0.2085929192190884)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20500000000000002,10,16,(0.20263944264388412, 0.20736055735611592)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20380000000000004,10,17,(0.20151782335708765, 0.20608217664291242)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2044,10,18,(0.20097424448239956, 0.20782575551760044)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20460000000000003,10,19,(0.2026864295621252, 0.20651357043787485)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.205,10,20,(0.2024540261123378, 0.2075459738876622)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.2036,10,50,(0.200919134311338, 0.206280865688662)
synthetic_10cluster_50nodes,20_5,harmonic_sc,0.20660000000000003,10,100,(0.20435804107343025, 0.20884195892656982)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8192,10,0.1,(0.7538372706249102, 0.8845627293750898)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8485999999999999,10,0.5,(0.788813393038117, 0.9083866069618828)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8398,10,1,(0.7899163711396954, 0.8896836288603046)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8688,10,2,(0.8347943273299917, 0.9028056726700083)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8183999999999999,10,3,(0.7530665060406254, 0.8837334939593744)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8380000000000001,10,4,(0.7888765107749156, 0.8871234892250845)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8564,10,5,(0.7978016385193314, 0.9149983614806687)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8048,10,10,(0.7278949367034402, 0.8817050632965597)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8783999999999998,10,11,(0.8234884161050471, 0.9333115838949526)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8412,10,12,(0.8056381347177626, 0.8767618652822373)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8187999999999999,10,13,(0.741405567531799, 0.8961944324682007)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8371999999999999,10,14,(0.7897236736051836, 0.8846763263948163)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8155999999999999,10,15,(0.7817511938869395, 0.8494488061130603)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.7992000000000001,10,16,(0.7586311406062762, 0.839768859393724)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.806,10,17,(0.7528770226741794, 0.8591229773258207)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8228,10,18,(0.7699853181115804, 0.8756146818884195)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.7994,10,19,(0.7412682826082777, 0.8575317173917223)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.7988,10,20,(0.7493203716561493, 0.8482796283438506)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.8051999999999999,10,50,(0.76899166374142, 0.8414083362585798)
synthetic_10cluster_50nodes,20_point1,harmonic_sc,0.7978,10,100,(0.7532843335284434, 0.8423156664715565)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8202,10,0.1,(0.7484755452631858, 0.8919244547368143)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8148,10,0.5,(0.749789663013476, 0.8798103369865239)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8442000000000001,10,1,(0.7947008399661518, 0.8936991600338483)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8548,10,2,(0.8010758972943904, 0.9085241027056096)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8474,10,3,(0.7910120048079227, 0.9037879951920774)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8546000000000001,10,4,(0.8002661431472466, 0.9089338568527536)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8462,10,5,(0.7900124199484071, 0.9023875800515928)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8183999999999999,10,10,(0.764910944287823, 0.8718890557121768)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8597999999999999,10,11,(0.825025510657397, 0.8945744893426028)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8382,10,12,(0.7713569241322032, 0.9050430758677966)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8444,10,13,(0.8049475640092718, 0.8838524359907283)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8236000000000001,10,14,(0.7675934473606947, 0.8796065526393055)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.8545999999999999,10,15,(0.811593621749096, 0.8976063782509038)
synthetic_10cluster_50nodes,20_point5,harmonic_sc,0.7912000000000001,10,16,(0.7307394795600226, 0.8516605204399776)
