dataset,p_q,algorithm,mean_purity,num_clusters,k,ci
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9666666666666666,3,4,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9333333333333332,3,5,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.8666666666666666,3,10,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9,3,11,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9333333333333332,3,12,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.8999999999999998,3,13,(0.784816595198365, 1.0151834048016346)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9333333333333332,3,14,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9,3,15,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.8,3,16,(0.6768637607400544, 0.9231362392599457)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9333333333333332,3,17,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_40,harmonic_sc,1.0,3,18,(nan, nan)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9333333333333332,3,19,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9666666666666666,3,20,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.9280000000000002,3,50,(0.829470488022837, 1.0265295119771634)
synthetic_3cluster_50nodes,100_40,harmonic_sc,0.33333333333333337,3,100,(0.3333333333333333, 0.3333333333333334)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,0.1,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,1.0,3,0.5,(nan, nan)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,1,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,2,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,3,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.8666666666666668,3,4,(0.7435304274067212, 0.9898029059266125)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.8346666666666666,3,5,(0.7099845103779469, 0.9593488229553863)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,10,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9666666666666666,3,11,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.8666666666666666,3,12,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,13,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,14,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,15,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,1.0,3,16,(nan, nan)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.8666666666666666,3,17,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,18,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9333333333333332,3,19,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.9666666666666666,3,20,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.8333333333333333,3,50,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,100_50,harmonic_sc,0.33333333333333337,3,100,(0.3333333333333333, 0.3333333333333334)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.924,3,0.1,(0.8269590597283212, 1.021040940271679)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.8273333333333334,3,0.5,(0.7021121932037839, 0.9525544734628828)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.9933333333333334,3,1,(0.9933333333333333, 0.9933333333333335)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.8906666666666666,3,2,(0.7811007818043231, 1.00023255152901)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.9366666666666668,3,3,(0.868801951784437, 1.0045313815488965)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.8239999999999998,3,4,(0.7251529639531015, 0.9228470360468982)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.8146666666666667,3,5,(0.7235458496143068, 0.9057874837190265)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,10,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,11,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,12,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,13,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,14,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,15,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,16,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,17,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,18,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,19,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,20,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,50,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_1,harmonic_sc,0.6666666666666667,3,100,(0.6666666666666666, 0.6666666666666669)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8326666666666667,3,0.1,(0.7114655318316433, 0.95386780150169)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9286666666666668,3,0.5,(0.8310842722705761, 1.0262490610627573)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9600000000000002,3,1,(0.8845947612419671, 1.0354052387580333)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9266666666666667,3,2,(0.8261263483226227, 1.0272069850107108)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8566666666666667,3,3,(0.7355740023112052, 0.9777593310221282)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,4,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,5,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.954,3,10,(0.8801028660171276, 1.0278971339828724)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,11,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8886666666666667,3,12,(0.7757869299610647, 1.0015464033722687)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,13,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.954,3,14,(0.8801028660171276, 1.0278971339828724)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,15,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8560000000000001,3,16,(0.7353264855252534, 0.9766735144747468)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,17,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8886666666666667,3,18,(0.7757869299610647, 1.0015464033722687)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,19,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8886666666666667,3,20,(0.7757869299610647, 1.0015464033722687)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.8886666666666667,3,50,(0.7757869299610647, 1.0015464033722687)
synthetic_3cluster_50nodes,10_point1,harmonic_sc,0.9213333333333333,3,100,(0.8228038213561701, 1.0198628453104965)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8966666666666667,3,0.1,(0.7831128418588772, 1.0102204914744561)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9,3,0.5,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9333333333333332,3,1,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9,3,2,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8666666666666668,3,3,(0.7435304274067212, 0.9898029059266125)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8333333333333334,3,4,(0.7076579354032783, 0.9590087312633885)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9333333333333332,3,5,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8666666666666666,3,10,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8666666666666666,3,11,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9,3,12,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8666666666666668,3,13,(0.7435304274067212, 0.9898029059266125)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9666666666666666,3,14,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8333333333333333,3,15,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9333333333333332,3,16,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9,3,17,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.8666666666666668,3,18,(0.7435304274067212, 0.9898029059266125)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9333333333333332,3,19,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.9,3,20,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.842,3,50,(0.7537747965109399, 0.93022520348906)
synthetic_3cluster_50nodes,20_1,harmonic_sc,0.842,3,100,(0.7537747965109399, 0.93022520348906)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.7033333333333334,3,0.1,(0.625123240057924, 0.7815434266087428)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.8346666666666666,3,0.5,(0.7602125048084024, 0.9091208285249307)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.7513333333333334,3,1,(0.6580676230554539, 0.844599043611213)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.776,3,2,(0.6862934678895246, 0.8657065321104754)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.696,3,3,(0.584196634439335, 0.8078033655606649)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.7093333333333333,3,4,(0.6287065171085725, 0.789960149558094)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.7146666666666667,3,5,(0.6558355442755723, 0.773497789057761)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6333333333333332,3,10,(0.6333333333333331, 0.6333333333333333)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6326666666666666,3,11,(0.631158561891506, 0.6341747714418272)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6286666666666665,3,12,(0.6181099332405419, 0.6392234000927911)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6333333333333332,3,13,(0.6333333333333331, 0.6333333333333333)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.5993333333333334,3,14,(0.5375010375517463, 0.6611656291149205)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6133333333333333,3,15,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6133333333333333,3,16,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6133333333333333,3,17,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6133333333333333,3,18,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6066666666666667,3,19,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.6066666666666667,3,20,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.5866666666666667,3,50,(nan, nan)
synthetic_3cluster_50nodes,20_5,harmonic_sc,0.5866666666666667,3,100,(nan, nan)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333333,3,0.1,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9006666666666666,3,0.5,(0.7862437891530877, 1.0150895441802457)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9,3,1,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8999999999999998,3,2,(0.784816595198365, 1.0151834048016346)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333333,3,3,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9,3,4,(0.7848165951983652, 1.0151834048016348)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.7666666666666667,3,5,(0.6514832618650319, 0.8818500714683015)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333333,3,10,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8666666666666666,3,11,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9666666666666666,3,12,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9333333333333332,3,13,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333333,3,14,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8666666666666666,3,15,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333334,3,16,(0.7076579354032783, 0.9590087312633885)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.9333333333333332,3,17,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8666666666666666,3,18,(0.7435304274067209, 0.9898029059266122)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8333333333333333,3,19,(0.7076579354032781, 0.9590087312633884)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.8999999999999998,3,20,(0.784816595198365, 1.0151834048016346)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.6986666666666668,3,50,(0.6866018284653814, 0.7107315048679521)
synthetic_3cluster_50nodes,30_1,harmonic_sc,0.7026666666666668,3,100,(0.6936180380157028, 0.7117152953176308)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9339999999999999,3,0.1,(0.8344587377994424, 1.0335412622005575)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9333333333333332,3,0.5,(0.8327930149892891, 1.0338736516773772)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8333333333333334,3,1,(0.7076579354032783, 0.9590087312633885)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8333333333333334,3,2,(0.7076579354032783, 0.9590087312633885)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9666666666666666,3,3,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8999999999999998,3,4,(0.784816595198365, 1.0151834048016346)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9666666666666666,3,5,(0.8912614279086335, 1.0420719054246996)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9280000000000002,3,10,(0.829470488022837, 1.0265295119771634)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8906666666666668,3,11,(0.7800905980570975, 1.0012427352762363)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9119999999999999,3,12,(0.8195029071234794, 1.0044970928765204)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.9426666666666665,3,13,(0.8732938470092761, 1.012039486324057)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8506666666666668,3,14,(0.7373813265475168, 0.9639520067858168)
synthetic_3cluster_50nodes,40_1,harmonic_sc,0.8480000000000001,3,15,(0.736341387198609, 0.9596586128013912)
